structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,brain,reg_num,top_level,region_clean
4652,12,7367,CX,VMH,"ventromedial hypothalamic nucleus, right",1036735,90,95,89,4.7,-13.4,-5.4,10021,4633,HYPO,tuberal region
4382,12,7334,CX,LA,"lateral nucleus, right",1009486,69,110,86,28.3,-10.4,-23.4,10021,4378,AMYG,lateral nucleus
4542,12,7342,CX,PrOR,"preoptic region, left",1036729,96,87,84,-2.2,-7.8,3.5,10021,4541,HYPO,preoptic region
4556,12,7350,CX,PrOR,"preoptic region, right",1009485,90,87,82,4.5,-5.5,3.3,10021,4541,HYPO,preoptic region
4593,12,7358,CX,SO,"supraoptic nucleus, left",1009711,102,96,85,-8.8,-9.3,-7,10021,12907,HYPO,supraoptic nucleus
4464,16,7501,CX,DTLd,"lateral group of nuclei, right, dorsal division",1042460,76,88,105,20.5,-30.3,4.4,10021,12924,THAL,"lateral group of nuclei, dorsal division"
4260,16,7352,CX,S,"subiculum, right",1028034,81,103,109,15.1,-35.4,-12.9,10021,12896,HIPP,subiculum
4263,16,7360,CX,CA1,"CA1 field, right",1032341,77,101,109,19.6,-35.2,-10.5,10021,12892,HIPP,CA1 field
4264,16,7368,CX,CA2,"CA2 field, right",1032306,76,98,108,20.7,-34,-7.1,10021,12893,HIPP,CA2 field
4506,16,7398,CX,R,"reticular nucleus of thalamus, left",1026445,114,79,106,-22.1,-31.8,15,10021,4504,THAL,ventral thalamus
4146,12,7493,CX,MTG-i,"middle temporal gyrus, right, inferior bank of gyrus",992976,48,113,83,51.8,-6.8,-27.2,10021,4140,CTX,middle temporal gyrus
4217,24,5151,CX,SOG-s,"superior occipital gyrus, right, superior bank of gyrus",1011989,72,71,162,25.6,-91.8,30,10021,4212,CTX,superior occipital gyrus
4286,15,7301,CX,BCd,"body of caudate nucleus, right",1033339,75,73,96,21.4,-19.9,21.1,10021,12899,STR,body of the caudate nucleus
4450,15,7309,CX,DTA,"anterior group of nuclei, right",1033338,87,75,94,7.9,-18,18.6,10021,12920,THAL,anterior group of nuclei
4455,15,7317,CX,DTM,"medial group of nuclei, right",1033336,87,82,97,8,-21.6,10.6,10021,12927,THAL,medial group of nuclei
4487,15,7325,CX,ILr,"rostral group of intralaminar nuclei, right",1033337,82,78,96,13.6,-20.2,15.3,10021,12929,THAL,rostral group of intralaminar nuclei
4492,15,7333,CX,ILc,"caudal group of intralaminar nuclei, right",1033335,84,87,100,11.5,-25,5.1,10021,12921,THAL,caudal group of intralaminar nuclei
4512,15,7341,CX,R,"reticular nucleus of thalamus, right",1033389,73,83,99,23.8,-23.5,9.7,10021,4504,THAL,ventral thalamus
4455,15,7349,CX,DTM,"medial group of nuclei, right",1036746,86,82,97,9.2,-21.6,10.6,10021,12927,THAL,medial group of nuclei
4282,15,7375,CX,BCd,"body of caudate nucleus, left",1035181,114,64,98,-22.4,-22.5,31.9,10021,12899,STR,body of the caudate nucleus
4395,15,7383,CX,DTA,"anterior group of nuclei, left",1035188,100,72,95,-6.7,-19.3,22.2,10021,12920,THAL,anterior group of nuclei
4400,15,7391,CX,DTM,"medial group of nuclei, left",1035187,103,81,100,-9.9,-25.1,12.1,10021,12927,THAL,medial group of nuclei
4432,15,7304,CX,ILr,"rostral group of intralaminar nuclei, left",1035185,103,72,96,-10,-20.4,22.3,10021,12929,THAL,rostral group of intralaminar nuclei
4437,15,7312,CX,ILc,"caudal group of intralaminar nuclei, left",1035186,108,83,103,-15.4,-28.6,10,10021,12921,THAL,caudal group of intralaminar nuclei
4506,15,7224,CX,R,"reticular nucleus of thalamus, left",1035167,115,76,103,-23.3,-28.4,18.3,10021,4504,THAL,ventral thalamus
4507,15,7232,CX,ZI,"zona incerta, left",1044284,113,91,107,-20.9,-33.3,1,10021,4504,THAL,ventral thalamus
4400,15,7344,CX,DTM,"medial group of nuclei, left",1036869,102,81,100,-8.7,-25.1,12.1,10021,12927,THAL,medial group of nuclei
4291,12,7357,CX,Acb,"nucleus accumbens, left",1041560,99,88,85,-5.5,-9,2.4,10021,4290,STR,nucleus accumbens
4301,12,7373,CX,SptN,"septal nuclei, left",1041581,93,79,83,1.1,-6.3,12.8,10021,NA,NA,NA
4304,12,7381,CX,SptN,"septal nuclei, right",1041582,89,80,81,5.6,-4.1,11.4,10021,NA,NA,NA
4307,12,7389,CX,SI,"substantia innominata, left",1003200,95,80,83,-1.1,-6.4,11.6,10021,NA,NA,NA
4314,12,7302,CX,SI,"substantia innominata, right",1003201,86,81,82,9,-5.2,10.3,10021,NA,NA,NA
4346,12,7310,CX,BLA,"basolateral nucleus, right",1009487,74,108,87,22.7,-11.5,-20.9,10021,4341,AMYG,basolateral nucleus
4355,12,7318,CX,BMA,"basomedial nucleus, right",1009489,78,105,88,18.2,-12.5,-17.3,10021,4350,AMYG,basomedial nucleus
4371,12,7326,CX,COMA,"cortico-medial group, right",1009685,80,100,88,15.9,-12.3,-11.4,10021,4366,AMYG,cortico-medial group
4254,16,7405,CX,CA1,"CA1 field, left",1025261,116,98,112,-24.1,-39.1,-6.7,10021,12892,HIPP,CA1 field
4255,16,7413,CX,CA2,"CA2 field, left",1025260,118,95,112,-26.4,-39.1,-3.2,10021,12893,HIPP,CA2 field
4257,16,7429,CX,CA4,"CA4 field, left",1025284,115,96,111,-23,-37.9,-4.5,10021,12895,HIPP,CA4 field
4258,16,7437,CX,DG,"dentate gyrus, left",1025285,114,96,111,-21.9,-37.9,-4.5,10021,NA,NA,NA
4281,16,7445,CX,TCd,"tail of caudate nucleus, left",1026442,124,92,113,-33.1,-40.1,0.4,10021,12901,STR,tail of the caudate nucleus
4450,16,7321,CX,DTA,"anterior group of nuclei, right",1027161,86,79,101,9.2,-25.8,14.6,10021,12920,THAL,anterior group of nuclei
4472,16,7329,CX,DTLv,"lateral group of nuclei, right, ventral division",1034202,68,92,107,29.5,-32.5,-0.1,10021,12925,THAL,"lateral group of nuclei, ventral division"
4483,16,7337,CX,DTP,"posterior group of nuclei, right",1034283,80,91,105,16.1,-30.5,0.9,10021,12928,THAL,posterior group of nuclei
4487,16,7345,CX,ILr,"rostral group of intralaminar nuclei, right",1046076,86,84,103,9.2,-28.2,8.9,10021,12929,THAL,rostral group of intralaminar nuclei
4495,16,7353,CX,LGd,"dorsal lateral geniculate nucleus, right",1044958,77,95,107,19.5,-32.8,-3.6,10021,12922,THAL,dorsal lateral geneiculate nucleus
4499,16,7361,CX,MG,"medial geniculate complex, right",1044974,84,95,106,11.6,-31.9,-3.8,10021,12926,THAL,medial geniculate complex
4512,16,7369,CX,R,"reticular nucleus of thalamus, right",1028593,69,86,106,28.4,-31.2,6.9,10021,4504,THAL,ventral thalamus
4499,16,7377,CX,MG,"medial geniculate complex, right",1046083,83,95,106,12.8,-31.8,-3.8,10021,12926,THAL,medial geniculate complex
4251,16,7397,CX,S,"subiculum, left",1025262,111,98,110,-18.5,-36.9,-6.9,10021,12896,HIPP,subiculum
4282,16,7453,CX,BCd,"body of caudate nucleus, left",1026444,111,71,102,-18.9,-27.1,24,10021,12899,STR,body of the caudate nucleus
4409,16,7469,CX,DTLd,"lateral group of nuclei, left, dorsal division",1047901,112,87,107,-19.8,-33.2,5.7,10021,12924,THAL,"lateral group of nuclei, dorsal division"
4432,16,7485,CX,ILr,"rostral group of intralaminar nuclei, left",1047900,105,81,102,-12.1,-27.3,12.3,10021,12929,THAL,rostral group of intralaminar nuclei
4902,6,4993,CX,IRoG,"inferior rostral gyrus, right",983536,88,98,41,6.3,38.8,-13.7,10021,4900,CTX,inferior rostral gyrus
4080,8,5001,CX,fro,"frontal operculum, right",992867,61,80,54,36.6,25.9,8.8,10021,4078,CTX,frontal operculum
4114,20,4918,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",997871,131,69,141,-40.8,-69.9,30.2,10021,4111,CTX,angular gyrus
4142,20,4926,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",997872,134,71,142,-44.2,-71.1,28,10021,4140,CTX,middle temporal gyrus
4143,20,4934,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",997874,134,75,143,-44.1,-72.4,23.4,10021,4140,CTX,middle temporal gyrus
4142,20,4942,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",997873,132,71,142,-41.9,-71.1,28,10021,4140,CTX,middle temporal gyrus
4154,14,5009,CX,ITG-l,"inferior temporal gyrus, right, lateral bank of gyrus",998457,35,106,94,66.5,-18.3,-17.8,10021,4147,CTX,inferior temporal gyrus
4120,20,4909,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",997818,98,34,127,-4.4,-52.6,70.1,10021,4118,CTX,precuneus
4121,20,4917,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",997819,96,50,126,-2,-52.1,51.1,10021,4118,CTX,precuneus
4123,20,4925,CX,Pcu-s,"precuneus, right, superior lateral bank of gyrus",997816,92,38,128,2.4,-53.8,65.5,10021,4118,CTX,precuneus
4117,20,4933,CX,AnG-i,"angular gyrus, right, inferior bank of gyrus",997853,49,65,134,50.9,-60.6,34.4,10021,4111,CTX,angular gyrus
4146,20,4949,CX,MTG-i,"middle temporal gyrus, right, inferior bank of gyrus",997849,54,93,137,45.6,-65,1.7,10021,4140,CTX,middle temporal gyrus
4155,20,4957,CX,ITG-mts,"inferior temporal gyrus, right, bank of mts",997848,53,95,137,46.8,-65.1,-0.6,10021,4147,CTX,inferior temporal gyrus
4124,20,4965,CX,Pcu-i,"precuneus, right, inferior lateral bank of gyrus",997857,85,71,130,10.6,-57.1,26.8,10021,4118,CTX,precuneus
4186,20,4973,CX,Cun-pest,"cuneus, left, peristriate",997862,97,77,126,-2.8,-53.2,19.4,10021,4184,CTX,cuneus
4193,20,4981,CX,LiG-pest,"lingual gyrus, left, peristriate",997864,105,94,138,-11.5,-67.1,0.6,10021,4191,CTX,lingual gyrus
4194,20,4989,CX,LiG-str,"lingual gyrus, left, striate",997863,99,88,134,-4.9,-62.4,7.2,10021,4191,CTX,lingual gyrus
4197,20,4902,CX,LiG-str,"lingual gyrus, right, striate",997859,82,84,134,14.1,-61.9,12,10021,4191,CTX,lingual gyrus
4241,20,4910,CX,CgGr-i,"cingulate gyrus, retrosplenial part, right, inferior bank of gyrus",997858,72,80,133,25.3,-60.5,16.6,10021,4235,CTX,"cingulate gyrus, retrosplenial part"
4153,20,4950,CX,ITG-its,"inferior temporal gyrus, right, bank of the its",997900,56,100,137,43.5,-65.3,-6.5,10021,4147,CTX,inferior temporal gyrus
4196,20,4958,CX,LiG-pest,"lingual gyrus, right, peristriate",997897,86,92,136,9.7,-64.5,2.7,10021,4191,CTX,lingual gyrus
4203,20,4966,CX,OTG-s,"occipito-temporal gyrus, right, superior bank of gyrus",997899,57,103,137,42.4,-65.5,-10.1,10021,4198,CTX,occipito-temporal gyrus
4204,20,4974,CX,OTG-i,"occipito-temporal gyrus, right, inferior bank of gyrus",997898,73,98,137,24.4,-65.6,-4.2,10021,4198,CTX,occipito-temporal gyrus
4149,20,4982,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",997957,140,95,144,-50.6,-74.4,-0.1,10021,4147,CTX,inferior temporal gyrus
4150,20,4990,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",997956,144,95,144,-55.1,-74.4,-0.1,10021,4147,CTX,inferior temporal gyrus
4019,14,5017,CX,PrG-il,"precentral gyrus, right, inferior lateral aspect of gyrus",998405,60,33,91,37.8,-12.6,67.7,10021,4010,CTX,precentral gyrus
4020,14,5025,CX,PrG-cs,"precentral gyrus, right, bank of the central sulcus",998404,53,54,92,45.8,-14.4,43.1,10021,4010,CTX,precentral gyrus
4092,14,5033,CX,PoG-cs,"postcentral gyrus, right, bank of the central sulcus",998403,50,52,93,49.2,-15.4,45.6,10021,4085,CTX,postcentral gyrus
4093,14,5041,CX,PoG-sl,"postcentral gyrus, right, superior lateral aspect of gyrus",998402,48,44,94,51.3,-16.1,55.1,10021,4085,CTX,postcentral gyrus
4012,12,5066,CX,PrG-prc,"precentral gyrus, left, bank of the precentral sulcus",995243,126,47,79,-36.2,-1.3,50,10021,4010,CTX,precentral gyrus
4167,12,5026,CX,HG,"Heschl's gyrus, right",995072,54,98,83,45,-6.3,-9.5,10021,4165,CTX,Heschl's gyrus
4179,12,5034,CX,PLP,"planum polare, right",995073,57,102,83,41.7,-6.5,-14.2,10021,4177,CTX,planum polare
4271,12,5042,CX,LIG,"long insular gyri, right",995074,55,88,83,43.8,-6,2.2,10021,4269,CTX,long insular gyri
4289,12,5050,CX,Pu,"putamen, right",995068,68,83,84,29.2,-7.1,8.2,10021,4287,STR,putamen
4298,12,5058,CX,GPe,"globus pallidus, external segment, right",995067,73,85,84,23.6,-7.3,5.8,10021,12897,GP,"globus pallidus, external segment"
4023,12,5049,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",993142,100,49,79,-7.1,-0.9,47.7,10021,4021,CTX,superior frontal gyrus
4026,12,5057,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",993139,86,51,75,8.6,3.6,44.9,10021,4021,CTX,superior frontal gyrus
4223,12,5065,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",993141,100,54,79,-7,-1.1,41.8,10021,4221,CTX,"cingulate gyrus, frontal part"
4224,12,5073,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",993140,95,60,79,-1.4,-1.2,34.7,10021,4221,CTX,"cingulate gyrus, frontal part"
4226,12,5081,CX,CgGf-s,"cingulate gyrus, frontal part, right, superior bank of gyrus",993138,86,55,76,8.6,2.4,40.3,10021,4221,CTX,"cingulate gyrus, frontal part"
4227,12,4994,CX,CgGf-i,"cingulate gyrus, frontal part, right, inferior bank of gyrus",993137,88,64,79,6.5,-1.3,30,10021,4221,CTX,"cingulate gyrus, frontal part"
4282,12,5002,CX,BCd,"body of caudate nucleus, left",995477,101,72,81,-8,-4,20.8,10021,12899,STR,body of the caudate nucleus
4286,12,5010,CX,BCd,"body of caudate nucleus, right",995474,78,73,83,17.9,-5.8,19.9,10021,12899,STR,body of the caudate nucleus
9222,12,5018,CX,cc,corpus callosum,995484,87,68,81,7.7,-3.6,25.5,10021,NA,NA,NA
4012,10,7105,CX,PrG-prc,"precentral gyrus, left, bank of the precentral sulcus",978417,138,70,70,-49.6,7.4,22,10021,4010,CTX,precentral gyrus
4117,18,7113,CX,AnG-i,"angular gyrus, right, inferior bank of gyrus",997607,36,68,125,65.4,-50.6,30,10021,4111,CTX,angular gyrus
4248,14,5161,CX,PHG-cos,"parahippocampal gyrus, right, bank of the cos",1009764,67,113,94,30.7,-19.2,-26.1,10021,NA,NA,NA
4187,24,5144,CX,Cun-str,"cuneus, left, striate",1012032,105,92,164,-11.2,-95.4,5.5,10021,4184,CTX,cuneus
4094,16,5138,CX,PoG-il,"postcentral gyrus, right, inferior lateral aspect of gyrus",1010596,59,34,105,39.1,-27.9,67.9,10021,4085,CTX,postcentral gyrus
4113,22,5118,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",1011440,119,62,150,-27.3,-79.2,39.4,10021,4111,CTX,angular gyrus
4472,14,7121,CX,DTLv,"lateral group of nuclei, right, ventral division",1029329,79,84,89,16.9,-12.8,7.5,10021,12925,THAL,"lateral group of nuclei, ventral division"
4286,13,7129,CX,BCd,"body of caudate nucleus, right",1035533,81,73,88,14.6,-11.3,20.3,10021,12899,STR,body of the caudate nucleus
4296,13,7137,CX,GPi,"globus pallidus, internal segment, left",1035534,110,86,93,-17.8,-17.8,5.5,10021,12898,GP,"globus pallidus, internal segment"
4472,15,7145,CX,DTLv,"lateral group of nuclei, right, ventral division",1034173,77,84,99,19.3,-23.7,8.5,10021,12925,THAL,"lateral group of nuclei, ventral division"
4472,15,7153,CX,DTLv,"lateral group of nuclei, right, ventral division",1036477,76,84,99,20.4,-23.6,8.5,10021,12925,THAL,"lateral group of nuclei, ventral division"
4417,15,7161,CX,DTLv,"lateral group of nuclei, left, ventral division",1035172,111,77,102,-18.8,-27.3,17,10021,12925,THAL,"lateral group of nuclei, ventral division"
4247,12,7169,CX,PHG-l,"parahippocampal gyrus, right, lateral bank of gyrus",1036785,82,111,87,13.8,-11.7,-24.5,10021,NA,NA,NA
4298,12,7177,CX,GPe,"globus pallidus, external segment, right",1036720,78,87,84,18,-7.4,3.5,10021,12897,GP,"globus pallidus, external segment"
4164,16,7185,CX,FuG-cos,"fusiform gyrus, right, bank of cos",1042434,67,103,110,30.8,-36.2,-12.7,10021,4156,CTX,fusiform gyrus
4248,16,7193,CX,PHG-cos,"parahippocampal gyrus, right, bank of the cos",1042433,69,102,109,28.5,-35.1,-11.7,10021,NA,NA,NA
4464,16,7106,CX,DTLd,"lateral group of nuclei, right, dorsal division",1034195,75,88,105,21.6,-30.3,4.4,10021,12924,THAL,"lateral group of nuclei, dorsal division"
4464,16,7114,CX,DTLd,"lateral group of nuclei, right, dorsal division",1042460,77,88,105,19.4,-30.4,4.4,10021,12924,THAL,"lateral group of nuclei, dorsal division"
4304,12,5691,CX,SptN,"septal nuclei, right",996329,90,76,82,4.4,-5.1,16.2,10021,NA,NA,NA
4363,13,7049,CX,CeA,"central nucleus, right",1021896,71,96,92,26,-16.4,-6.3,10021,4359,AMYG,central nucleus
4537,13,7027,CX,Pa,"paraventricular nuclei, right of thalamus, right",1021810,93,88,94,1.3,-18.7,3.3,10021,NA,NA,NA
4395,13,7035,CX,DTA,"anterior group of nuclei, left",1021816,93,81,92,1.2,-16.2,11.3,10021,12920,THAL,anterior group of nuclei
4417,13,7043,CX,DTLv,"lateral group of nuclei, left, ventral division",1021817,97,81,93,-3.2,-17.4,11.4,10021,12925,THAL,"lateral group of nuclei, ventral division"
4455,13,7051,CX,DTM,"medial group of nuclei, right",1021811,90,85,95,4.7,-19.6,6.9,10021,12927,THAL,medial group of nuclei
4534,13,7059,CX,Pa,"paraventricular nuclei, left of thalamus, left",1021983,92,88,94,2.4,-18.6,3.3,10021,NA,NA,NA
4507,13,7067,CX,ZI,"zona incerta, left",1020675,99,91,95,-5.4,-20,-0.2,10021,4504,THAL,ventral thalamus
9074,13,7075,CX,SNC,"substantia nigra, pars compacta, left",1020673,105,98,94,-12,-19.3,-8.5,10021,9072,VTA_SN,substantia nigra
4400,13,7083,CX,DTM,"medial group of nuclei, left",1021984,93,84,93,1.3,-17.4,7.9,10021,12927,THAL,medial group of nuclei
4518,13,7091,CX,Sb,"subthalamic nucleus, left",1020674,102,91,95,-8.7,-20,-0.2,10021,NA,NA,NA
9078,13,7099,CX,SNR,"substantia nigra, pars reticulata, right",1020672,81,99,92,14.9,-16.7,-9.8,10021,9072,VTA_SN,substantia nigra
4264,13,7073,CX,CA2,"CA2 field, right",1025580,70,103,91,27.2,-15.6,-14.6,10021,12893,HIPP,CA2 field
4266,13,7081,CX,CA4,"CA4 field, right",1025582,70,106,91,27.2,-15.7,-18.2,10021,12895,HIPP,CA4 field
4367,13,7089,CX,COMA,"cortico-medial group, left",1025948,116,96,93,-24.4,-18.3,-6.3,10021,4366,AMYG,cortico-medial group
4360,13,7097,CX,CeA,"central nucleus, left",1025957,118,97,92,-26.6,-17.3,-7.5,10021,4359,AMYG,central nucleus
4256,13,7010,CX,CA3,"CA3 field, left",1029979,117,102,92,-25.5,-17.5,-13.4,10021,12894,HIPP,CA3 field
4299,13,7018,CX,GPi,"globus pallidus, internal segment, right",1034816,76,90,93,20.4,-17.3,0.9,10021,12898,GP,"globus pallidus, internal segment"
4512,13,7034,CX,R,"reticular nucleus of thalamus, right",1021809,84,81,93,11.3,-17.1,11.4,10021,4504,THAL,ventral thalamus
4573,13,7042,CX,PVH,"paraventricular nucleus of the hypothalamus, left",1034023,93,86,94,1.3,-18.6,5.6,10021,12905,HYPO,paraventricular nucleus of the hypothalamus
13005,13,7050,CX,LHM,"lateral hypothalamic area, mammillary region, left",1020687,102,96,94,-8.7,-19.2,-6.1,10021,13004,HYPO,"lateral hypothalamic area, mammillary region"
4604,13,7058,CX,PVH,"paraventricular nucleus of the hypothalamus, right",1035504,91,84,95,3.5,-19.6,8.1,10021,12905,HYPO,paraventricular nucleus of the hypothalamus
13006,13,7066,CX,LHM,"lateral hypothalamic area, mammillary region, right",1020688,84,95,93,11.5,-17.7,-5,10021,13004,HYPO,"lateral hypothalamic area, mammillary region"
4671,13,7074,CX,MB,"mammillary body, left",1023598,103,98,94,-9.8,-19.3,-8.5,10021,12909,HYPO,mammillary body
4679,13,7082,CX,PHA,"posterior hypothalamic area, left",1020689,98,95,95,-4.2,-20.1,-4.9,10021,12910,HYPO,posterior hypothalamic area
4685,13,7090,CX,MB,"mammillary body, right",1020662,107,104,92,-14.2,-17.4,-15.8,10021,12909,HYPO,mammillary body
4693,13,7098,CX,PHA,"posterior hypothalamic area, right",1020690,87,91,94,8.1,-18.7,-0.2,10021,12910,HYPO,posterior hypothalamic area
4450,13,7011,CX,DTA,"anterior group of nuclei, right",1021807,90,79,92,4.6,-16.1,13.7,10021,12920,THAL,anterior group of nuclei
4260,13,7009,CX,S,"subiculum, right",1026201,75,110,91,21.7,-15.9,-22.9,10021,12896,HIPP,subiculum
4263,13,7017,CX,CA1,"CA1 field, right",1025579,75,104,91,21.6,-15.7,-15.8,10021,12892,HIPP,CA1 field
4285,13,7025,CX,TCd,"tail of caudate nucleus, right",1025471,64,105,91,33.9,-15.5,-17,10021,12901,STR,tail of the caudate nucleus
4346,13,7033,CX,BLA,"basolateral nucleus, right",1023623,71,98,91,26,-15.4,-8.8,10021,4341,AMYG,basolateral nucleus
4355,13,7041,CX,BMA,"basomedial nucleus, right",1023622,70,98,91,27.2,-15.4,-8.8,10021,4350,AMYG,basomedial nucleus
4371,13,7057,CX,COMA,"cortico-medial group, right",1025424,71,99,91,26,-15.4,-9.9,10021,4366,AMYG,cortico-medial group
4143,9,11281,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",1283581,149,106,137,-58,-46,3,12876,4140,CTX,middle temporal gyrus
4151,9,11305,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",1283601,152,128,137,-61,-46,-19,12876,4147,CTX,inferior temporal gyrus
4149,9,11289,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",1283603,143,126,137,-52,-46,-17,12876,4147,CTX,inferior temporal gyrus
4142,8,11335,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",1279507,151,108,127,-60,-36,1,12876,4140,CTX,middle temporal gyrus
4135,8,11319,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",1283331,160,100,127,-69,-36,9,12876,4133,CTX,superior temporal gyrus
4143,7,11263,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",1284160,149,128,110,-58,-19,-19,12876,4140,CTX,middle temporal gyrus
4273,6,11326,CX,SIG,"short insular gyri, left",1280038,134,96,99,-43,-8,13,12876,4272,CTX,short insular gyri
4270,6,11318,CX,LIG,"long insular gyri, left",1280037,132,104,100,-41,-9,5,12876,4269,CTX,long insular gyri
4178,6,11310,CX,PLP,"planum polare, left",1284515,150,104,99,-59,-8,5,12876,4177,CTX,planum polare
4135,6,11302,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",1280036,158,105,99,-67,-8,4,12876,4133,CTX,superior temporal gyrus
4089,6,11286,CX,PoG-il,"postcentral gyrus, left, inferior lateral aspect of gyrus",1280041,159,86,99,-68,-8,23,12876,4085,CTX,postcentral gyrus
4280,4,11278,CX,HCd,"head of caudate nucleus, left",1275919,104,100,74,-13,17,9,12876,12900,STR,head of the caudate nucleus
4901,4,11262,CX,IRoG,"inferior rostral gyrus, left",1275894,95,118,75,-4,16,-9,12876,4900,CTX,inferior rostral gyrus
4291,4,11254,CX,Acb,"nucleus accumbens, left",1273712,103,117,75,-12,16,-8,12876,4290,STR,nucleus accumbens
4288,4,11341,CX,Pu,"putamen, left",1273711,114,110,74,-23,17,-1,12876,4287,STR,putamen
4114,9,11265,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",1283526,147,80,138,-56,-47,29,12876,4111,CTX,angular gyrus
4121,9,11296,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",1283467,97,59,137,-6,-46,50,12876,4118,CTX,precuneus
4120,9,11288,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",1283468,101,50,137,-10,-46,59,12876,4118,CTX,precuneus
4090,9,11280,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",1283469,111,41,137,-20,-46,68,12876,4085,CTX,postcentral gyrus
4099,9,11328,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",1283492,122,64,138,-31,-47,45,12876,4096,CTX,superior parietal lobule
4113,9,11320,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",1283486,135,61,138,-44,-47,48,12876,4111,CTX,angular gyrus
4230,9,11336,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",1283510,94,72,137,-3,-46,37,12876,4228,CTX,"cingulate gyrus, parietal part"
4106,8,11303,CX,SMG-s,"supramarginal gyrus, left, superior bank of gyrus",1279525,137,66,126,-46,-35,43,12876,4104,CTX,supramarginal gyrus
4090,8,11295,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",1279524,123,70,126,-32,-35,39,12876,4085,CTX,postcentral gyrus
4158,8,11272,CX,FuG-its,"fusiform gyrus, left, bank of the its",1279552,137,142,127,-46,-36,-33,12876,4156,CTX,fusiform gyrus
4072,7,11261,CX,PCLa,"paracentral lobule, anterior part, left",1280393,96,37,111,-5,-20,72,12876,4071,CTX,"paracentral lobule, anterior part"
4013,7,11245,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",1279775,104,36,111,-13,-20,73,12876,4010,CTX,precentral gyrus
4158,7,11222,CX,FuG-its,"fusiform gyrus, left, bank of the its",1279887,138,143,110,-47,-19,-34,12876,4156,CTX,fusiform gyrus
4151,7,11214,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",1279885,144,135,110,-53,-19,-26,12876,4147,CTX,inferior temporal gyrus
4087,7,11198,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",1279799,133,54,111,-42,-20,55,12876,4085,CTX,postcentral gyrus
4015,6,11244,CX,PrG-cs,"precentral gyrus, left, bank of the central sulcus",1279336,120,50,100,-29,-9,59,12876,4010,CTX,precentral gyrus
4136,6,11197,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",1279541,156,125,99,-65,-8,-16,12876,4133,CTX,superior temporal gyrus
4178,5,11204,CX,PLP,"planum polare, left",1275913,138,123,88,-47,3,-14,12876,4177,CTX,planum polare
4135,5,11180,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",1275916,154,116,88,-63,3,-7,12876,4133,CTX,superior temporal gyrus
4088,6,11189,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",1279382,156,68,99,-65,-8,41,12876,4085,CTX,postcentral gyrus
4087,6,11181,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",1280014,152,71,99,-61,-8,38,12876,4085,CTX,postcentral gyrus
4113,11,11129,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",1270316,123,54,160,-32,-69,55,12876,4111,CTX,angular gyrus
4099,11,11121,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",1270315,120,53,160,-29,-69,56,12876,4096,CTX,superior parietal lobule
4143,10,11097,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",1270696,146,97,148,-55,-57,12,12876,4140,CTX,middle temporal gyrus
